-0.415745	 -0.265550
-0.683588	 -0.364897
-0.997552	 -0.792680
-0.997662	 -0.802011
-0.867890	 -0.459956
-0.904029	 -0.496470
-0.997810	 -0.802788
-0.969422	 -0.601934
-0.990395	 -0.676846
-0.697930	 -0.405072
-0.994322	 -0.714627
-0.996157	 -0.755447
-0.942359	 -0.557053
-0.699152	 -0.371212
-0.994420	 -0.720460
-0.870790	 -0.468403
-0.897905	 -0.510143
-0.982416	 -0.610508
-0.896395	 -0.482214
-0.985921	 -0.647642
-0.960718	 -0.545496
-0.899834	 -0.483780
-0.939860	 -0.535104
-0.990115	 -0.683209
-0.980670	 -0.611022
-0.821736	 -0.455222
-0.978921	 -0.609955
-0.891228	 -0.481691
-0.982527	 -0.638168
-0.895841	 -0.503447
-0.989899	 -0.668308
-0.486943	 -0.298072
-0.990955	 -0.650897
-0.929090	 -0.533105
-0.992243	 -0.671175
-0.972103	 -0.573691
-0.657321	 -0.366320
-0.963642	 -0.556528
-0.958210	 -0.568825
-0.903972	 -0.506337
-0.985113	 -0.657182
-0.637887	 -0.333384
-0.980164	 -0.617968
-0.348888	 -0.237504
-0.997477	 -0.787540
-0.764830	 -0.438308
-0.767957	 -0.405901
-0.992808	 -0.715480
-0.964039	 -0.547400
-0.957380	 -0.548619
-0.997248	 -0.790894
-0.923912	 -0.517136
-0.973205	 -0.602005
-0.903944	 -0.516894
-0.883319	 -0.503838
-0.986676	 -0.622792
-0.988179	 -0.638694
-0.833300	 -0.444911
-0.880170	 -0.479542
-0.954685	 -0.542253
-0.995984	 -0.720002
-0.897687	 -0.498258
-0.805080	 -0.453222
-0.996875	 -0.779827
-0.981993	 -0.620316
-0.978257	 -0.595786
-0.957201	 -0.563729
-0.784535	 -0.435934
-0.820604	 -0.447085
-0.714686	 -0.393864
-0.988128	 -0.641971
-0.742940	 -0.404187
-0.990573	 -0.669588
-0.980421	 -0.641051
-0.449580	 -0.292128
-0.953466	 -0.574798
-0.982305	 -0.631652
-0.972933	 -0.554949
-0.988984	 -0.646400
-0.921424	 -0.496587
-0.968358	 -0.548295
-0.992543	 -0.689967
-0.594377	 -0.356127
-0.994748	 -0.720010
-0.754282	 -0.406729
-0.635141	 -0.363574
-0.993786	 -0.722300
-0.960334	 -0.582029
-0.996786	 -0.767701
-0.973846	 -0.577924
-0.873733	 -0.492758
-0.964399	 -0.580201
-0.567573	 -0.343926
-0.956520	 -0.588066
-0.996278	 -0.734517
-0.960242	 -0.561351
-0.989824	 -0.654745
-0.984159	 -0.623122
-0.987221	 -0.631027
-0.980583	 -0.634170
-0.440289	 -0.119309
-0.663500	 -0.399692
-0.655416	 -0.372827
-0.287706	 -0.228772
0.141738	 -0.065918
-0.985058	 -0.475902
-0.998697	 -0.843906
-0.998915	 -0.853366
-0.998962	 -0.857847
-0.839178	 -0.417916
-0.593712	 -0.342761
-0.981246	 -0.602442
-0.996834	 -0.772393
-0.954011	 -0.563601
-0.980960	 -0.618085
-0.983792	 -0.624988
-0.982907	 -0.628174
-0.980432	 -0.621580
-0.972769	 -0.600560
-0.911209	 -0.506411
-0.945471	 -0.535457
-0.873878	 -0.469500
-0.976929	 -0.636217
-0.979673	 -0.638497
-0.850751	 -0.470672
-0.844913	 -0.452172
-0.988359	 -0.609555
-0.878664	 -0.473213
-0.899219	 -0.505524
-0.679662	 -0.394691
-0.997952	 -0.804999
-0.366763	 -0.193147
-0.986969	 -0.642383
-0.391848	 -0.241302
