-0.080256	 -0.081078
-0.256090	 -0.204641
-0.056783	 -0.013702
-0.137742	 -0.113113
-0.235574	 -0.235819
-0.194292	 -0.237644
-0.228530	 -0.247154
-0.071207	 -0.230569
-0.140528	 -0.224326
-0.120051	 -0.137593
-0.068227	 -0.224840
-0.129233	 -0.164972
-0.102351	 -0.144335
-0.258076	 -0.167376
-0.242057	 -0.186904
-0.229458	 -0.224407
-0.180088	 -0.138776
-0.135529	 -0.139472
-0.230297	 -0.162679
-0.207741	 -0.174702
-0.220116	 -0.226207
-0.154093	 -0.252224
-0.207682	 -0.175600
-0.060368	 -0.122913
-0.223965	 -0.170413
-0.236907	 -0.007293
-0.249850	 -0.159831
-0.215425	 -0.107427
-0.242317	 -0.345771
-0.046022	 0.050041
-0.045959	 -0.006196
-0.235394	 0.075002
-0.213994	 -0.156438
-0.052134	 -0.160714
-0.092475	 -0.195103
-0.186251	 -0.235671
-0.104701	 -0.228841
-0.159021	 -0.196302
-0.234214	 -0.153853
-0.168011	 -0.142703
-0.224147	 -0.237206
-0.161109	 -0.139503
-0.208183	 -0.213668
-0.139934	 -0.262050
-0.143839	 -0.128429
-0.098887	 -0.240711
-0.230441	 -0.240701
-0.236740	 -0.131833
-0.231734	 -0.228449
-0.186941	 -0.147900
-0.123335	 -0.224718
0.761014	 0.486045
0.750795	 1.271129
1.277504	 0.950977
1.002286	 1.278137
1.121700	 1.187713
0.788482	 1.216096
1.244985	 1.071448
0.766545	 1.220102
0.958815	 1.006988
1.137076	 0.987034
1.164712	 1.077206
0.990629	 1.054798
1.191798	 1.136134
0.913710	 1.134123
0.982867	 1.155815
1.000947	 1.181588
0.560545	 1.170623
1.045499	 1.185252
1.104629	 0.732362
1.086805	 1.091090
1.008899	 1.170549
0.695800	 1.140445
0.417771	 1.267606
0.860290	 0.840738
1.215553	 1.080941
1.076848	 1.269699
1.030904	 1.124541
1.015999	 0.991967
1.148507	 1.160342
0.915291	 0.973253
1.070564	 1.220948
0.998810	 0.900064
1.261959	 1.143380
1.124076	 1.086908
0.873236	 0.907385
0.793292	 1.162516
0.821114	 1.182948
1.156205	 0.528952
1.091616	 1.151256
1.092599	 1.166135
1.015207	 1.084734
1.198148	 0.679018
1.220042	 0.831202
0.714136	 1.220875
1.101565	 1.253714
1.108771	 0.977416
1.103332	 0.651000
1.102820	 1.230956
1.087549	 1.172384
1.146871	 1.154464
1.151684	 0.405524
0.759435	 0.735345
0.366713	 -0.060177
1.048233	 1.306527
1.313068	 1.316126
0.901423	 0.669512
1.130771	 1.256915
1.084466	 1.141113
1.147859	 1.149354
1.143079	 1.123244
1.014292	 1.059178
0.961834	 1.150367
1.153930	 0.945551
0.928763	 1.140821
0.967873	 1.004842
0.767993	 1.279733
0.401048	 1.161937
0.452048	 1.009871
1.294385	 1.255812
0.921828	 1.219349
1.098030	 0.396371
1.120867	 1.221159
1.062753	 0.931258
1.301538	 1.214944
0.418423	 1.100672
1.104359	 1.227320
1.133270	 1.048601
1.019288	 0.700562
1.214220	 1.127335
0.809400	 1.104693
1.277379	 1.117869
1.060316	 1.124587
1.187601	 0.809699
1.117817	 1.238251
0.722546	 0.484303
1.076115	 1.176441
1.248227	 0.532106
0.875898	 0.302175
1.177901	 1.047404
1.213447	 1.064147
1.000065	 0.903912
1.240523	 0.990213
1.235830	 0.776150
1.232028	 1.091180
1.003319	 0.965929
0.974459	 1.019205
1.184908	 1.110125
0.868381	 1.159265
1.104549	 1.179337
1.219547	 0.653859
0.812853	 1.194912
1.090680	 1.238344
1.117401	 1.089491
1.066008	 0.815023
1.067081	 1.104611
0.555007	 1.170533
0.926765	 1.175902
1.163377	 1.161692
0.793920	 1.077768
1.154328	 1.188061
1.245383	 1.154651
0.814920	 0.420905
1.154164	 1.061726
1.097234	 0.975432
1.218541	 1.264856
0.718703	 0.446472
1.214186	 1.250273
1.185554	 1.195137
1.094211	 1.052325
1.172861	 0.381865
1.030878	 1.106775
1.153995	 0.806170
0.978945	 1.157918
0.980257	 1.240227
1.100188	 1.129125
1.128590	 0.433410
0.989200	 1.282583
1.168182	 1.055553
0.545743	 1.061973
1.165757	 1.014930
1.069709	 0.956079
1.202750	 1.125884
1.275062	 1.265682
0.391706	 1.187665
0.742054	 0.573130
0.746172	 0.944416
1.258762	 0.998848
1.216327	 0.827154
0.840622	 1.179002
1.072957	 1.067846
0.902292	 1.002126
1.183683	 1.085122
1.257079	 1.044536
1.101416	 1.184800
1.126972	 0.725615
0.951577	 1.279998
1.106769	 1.094122
1.067517	 1.280775
1.270721	 1.146265
1.030021	 0.535918
1.213651	 1.197847
1.061459	 1.098773
1.107676	 1.057353
1.060000	 0.952138
1.157276	 1.167227
0.298593	 1.265875
0.929084	 0.923691
1.294282	 1.015877
0.446551	 0.640153
1.076370	 1.213794
1.190275	 0.365053
1.092995	 1.083537
1.253356	 1.143900
1.149288	 0.847968
0.720824	 1.082338
1.246279	 0.793952
1.244345	 0.744193
1.124714	 0.433061
1.284150	 1.037535
1.162593	 1.058917
0.538813	 0.493160
1.195150	 1.089959
0.448010	 1.080095
1.267678	 1.169706
1.239588	 1.208795
1.191661	 0.358463
1.307220	 0.912823
1.276145	 0.623374
1.230461	 1.169537
0.935580	 0.354246
0.108291	 0.934458
1.032478	 1.190056
1.213008	 1.107580
1.202879	 1.224860
1.258680	 1.172889
0.903475	 0.632608
1.192020	 1.037366
1.204252	 1.192325
1.189569	 1.253477
0.623392	 1.021946
1.163501	 0.914176
1.111013	 1.236205
1.188807	 1.132161
1.115319	 1.028921
1.017816	 0.932447
0.450314	 1.293264
1.279607	 1.051530
1.230402	 0.981957
0.962047	 1.198894
1.106483	 0.605414
1.116035	 0.986062
1.203301	 0.673936
1.295803	 1.254856
1.004747	 0.319853
1.157222	 1.212340
1.072721	 1.092604
1.130466	 1.219355
1.233185	 1.288297
1.154052	 1.112740
1.219084	 0.311325
1.203058	 0.516659
1.257845	 1.259695
0.614988	 1.256453
0.507004	 1.117167
1.124944	 0.908897
1.124495	 0.469589
1.306020	 0.970172
1.209222	 0.958827
1.199099	 1.249046
0.465991	 1.278528
1.015743	 1.145262
1.300678	 0.328182
1.219241	 1.246710
0.983808	 1.036181
1.163861	 1.012289
1.074057	 0.952428
1.287248	 1.078932
1.219340	 0.978991
0.647119	 1.221604
0.370980	 1.084922
1.229097	 1.193627
0.480491	 1.212901
1.080215	 0.703621
1.072650	 1.160283
1.077313	 1.008742
0.778679	 1.221636
1.224718	 1.216719
0.956723	 1.198563
1.131664	 0.543274
0.854187	 1.074631
1.205428	 1.075396
1.137028	 1.177194
1.297145	 0.527006
0.936233	 1.183986
1.102260	 0.277887
1.024729	 0.646277
0.956884	 1.252046
1.115926	 0.972727
1.310938	 0.152177
1.310849	 0.327509
0.850796	 0.123012
0.644823	 1.203426
1.305079	 1.194172
1.266442	 0.805292
1.171718	 1.015798
1.254912	 1.018568
1.195977	 0.804940
1.050556	 1.206345
1.189385	 0.646788
1.111295	 1.005048
1.192282	 0.641583
0.897334	 1.104300
1.218178	 1.047135
0.613003	 1.233156
1.259911	 1.064153
1.122208	 0.927203
1.032332	 1.226351
1.054742	 1.075756
1.162482	 1.212356
1.236042	 0.953305
